,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
535151,22,6,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
527273,22,6,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
627407,22,6,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
484659,22,6,4,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,250000.0,250000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
490633,22,6,400866,22,22,1912,2665,640,0,86.9090909091,137.6880217811,976,0,121.1363636364,258.6415602914,11417.7805052062,109.7623644809,9322.4651162791,21813.5972201578,87164,6,400798,19085.619047619,30653.8695998991,87164,294,400855,19088.3333333333,38147.5416722144,126076,13,0,0,712,712,54.8811822404,54.8811822404,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,0,1,104.0227272727,86.9090909091,121.1363636364,22,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
567903,22,6,3,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.666666667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,333333.333333333,333333.333333333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
492432,22,6,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
619276,22,6,355357,22,22,1912,2665,640,0,86.9090909091,137.6880217811,976,0,121.1363636364,258.6415602914,12880.0051778915,123.8191452539,8264.1162790698,18052.1933441279,77343,3,355316,16919.8095238095,24749.9088273453,77343,151,355354,16921.619047619,39707.9124665049,158716,7,0,0,712,712,61.909572627,61.909572627,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,0,1,104.0227272727,86.9090909091,121.1363636364,22,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
548860,22,6,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
547636,22,6,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
530171,22,6,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
631012,22,6,378627,24,20,1928,2665,640,0,80.3333333333,133.9586784655,976,0,133.25,268.7712537496,12130.6721390709,116.2093564379,8805.2790697674,18582.196739949,76916,5,377210,16400.4347826087,24176.5118523708,76916,176,378620,19927.3684210526,36720.8634841747,123263,10,0,0,776,648,63.3869216934,52.8224347445,0,976,102.0666666667,203.7409674518,41510.3818181818,0,0,0,1,0,0,0,0,0,104.3863636364,80.3333333333,133.25,24,1928,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
609312,22,6,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
496215,22,6,376261,25,20,1912,2665,640,0,76.48,131.9814128328,976,0,133.25,268.7712537496,12164.4284153819,119.5978323557,8551.3863636364,19902.992597487,90277,5,376190,15674.5833333333,25690.6872552084,90277,246,376253,19802.7894736842,33845.1848349034,126919,13,0,0,808,648,66.4432401976,53.1545921581,0,976,99.5,202.0181234994,40811.3222222222,0,0,0,1,0,0,0,0,0,101.7111111111,76.48,133.25,25,1912,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
577546,22,6,333160,22,22,1928,2665,640,0,87.6363636364,137.7805520365,976,0,121.1363636364,258.6415602914,13786.16880778,132.0686757114,7747.9069767442,21921.8660298168,120377,3,333113,15862.5238095238,30037.7512351025,120377,280,333154,15864.4761904762,40116.2495026879,158791,10,0,0,712,712,66.0343378557,66.0343378557,0,976,102.0666666667,203.7409674518,41510.3818181818,0,0,0,1,0,0,0,0,1,104.3863636364,87.6363636364,121.1363636364,22,1928,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
548511,22,6,358464,23,22,1912,2665,640,0,83.1304347826,135.7374820439,976,0,121.1363636364,258.6415602914,12768.3672558472,125.5356186395,8146.9090909091,16240.563094285,64199,10,358411,16291.4090909091,25496.8418467466,102588,303,358442,17068.6666666667,31953.3511033402,129603,14,0,0,744,712,64.1626495269,61.3729691127,0,976,99.5,202.0181234994,40811.3222222222,0,0,0,1,0,0,0,0,0,101.7111111111,83.1304347826,121.1363636364,23,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
504147,22,6,390198,22,22,1912,2665,640,0,86.9090909091,137.6880217811,976,0,121.1363636364,258.6415602914,11729.9422344553,112.7632637789,9074.3720930233,19124.6693641177,89447,5,389822,18562.9523809524,26354.9077696663,89447,240,390190,18580.4761904762,34644.0029970831,129532,14,0,0,712,712,56.3816318895,56.3816318895,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,0,1,104.0227272727,86.9090909091,121.1363636364,22,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
560985,22,6,5,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,200000.0,200000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
632435,22,6,12,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,166666.666666667,12.0,0.0,12,12,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,83333.3333333333,83333.3333333333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
588809,22,6,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
613386,22,6,395194,22,22,1912,2665,640,0,86.9090909091,137.6880217811,976,0,121.1363636364,258.6415602914,11581.6535676149,111.3377227387,9190.5581395349,23840.7594490955,114210,3,395152,18816.7619047619,33607.345412729,114210,212,395186,18818.380952381,42785.6793348852,154010,7,0,0,712,712,55.6688613694,55.6688613694,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,0,1,104.0227272727,86.9090909091,121.1363636364,22,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
502495,22,6,16,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,125000.0,16.0,0.0,16,16,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,62500.0,62500.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
610551,22,6,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
538461,22,6,373730,22,20,1928,2665,640,0,87.6363636364,137.7805520365,976,0,133.25,268.7712537496,12289.6208492762,112.3805956172,9115.3658536585,24430.4226802936,117435,3,373686,17794.5714285714,32796.056152488,117435,174,373722,19669.5789473684,46617.9947997144,155193,8,0,0,712,648,58.8660262757,53.5145693415,0,976,106.8139534884,207.2870399796,42967.9169435216,0,0,0,1,0,0,0,0,0,109.3571428571,87.6363636364,133.25,22,1928,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
504611,22,6,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
504754,22,6,380028,22,20,1944,2665,640,0,88.3636363636,137.8690011274,976,0,133.25,268.7712537496,12128.0537223573,110.5181723452,9268.9756097561,29799.1925767191,183194,7,379967,18093.6666666667,40812.4217663365,183194,230,380006,20000.3157894737,51452.2095476879,220547,9,0,0,712,648,57.8904712284,52.6277011168,0,976,107.1860465116,207.2815265026,42965.6312292359,0,0,0,1,0,0,0,0,0,109.7380952381,88.3636363636,133.25,22,1944,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
524057,22,6,5,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,200000.0,200000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
483001,22,6,374777,24,20,1912,2665,640,0,79.6666666667,133.8339875812,976,0,133.25,268.7712537496,12212.5957569435,117.4031490726,8715.7441860465,15401.1763899679,64732,3,374649,16289.0869565217,18905.544946374,64732,193,374769,19724.6842105263,28441.2724048318,103484,14,0,0,776,648,64.0380813124,53.3650677603,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,0,0,104.0227272727,79.6666666667,133.25,24,1912,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
582647,22,6,392405,22,20,1912,2665,640,0,86.9090909091,137.6880217811,976,0,133.25,268.7712537496,11663.9696232209,107.0322753278,9570.8536585366,30845.3098643545,187566,3,392308,18681.3333333333,42098.9046179747,187566,334,392402,20652.7368421053,55015.0261543175,226707,20,0,0,712,648,56.0645251717,50.9677501561,0,976,106.4418604651,207.2918694941,42969.919158361,0,0,0,1,0,0,0,0,0,108.9761904762,86.9090909091,133.25,22,1912,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
651011,22,6,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
640494,22,6,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
637594,22,6,289201,22,22,1912,2665,640,0,86.9090909091,137.6880217811,976,0,121.1363636364,258.6415602914,15826.3629793811,152.1433190065,6725.6046511628,17931.0092645322,79788,2,289160,13769.5238095238,24388.4799149497,79788,233,289199,13771.380952381,34376.9136070651,117518,7,0,0,712,712,76.0716595033,76.0716595033,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,0,1,104.0227272727,86.9090909091,121.1363636364,22,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
616640,22,6,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
501668,22,6,5,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,200000.0,200000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
604026,22,6,351009,23,22,1912,2665,640,0,83.1304347826,135.7374820439,976,0,121.1363636364,258.6415602914,13039.5516924067,128.2018409784,7977.4772727273,16137.9097094441,59358,6,350958,15952.6363636364,20224.1476635881,59358,169,350989,16713.7619047619,24522.5741367108,67539,8,0,0,744,712,65.525385389,62.6764555895,0,976,99.5,202.0181234994,40811.3222222222,0,0,0,1,0,0,0,0,0,101.7111111111,83.1304347826,121.1363636364,23,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
490197,22,6,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
501884,22,6,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
646083,22,6,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
597678,22,6,384117,22,20,1912,2665,640,0,86.9090909091,137.6880217811,976,0,133.25,268.7712537496,11915.6402866835,109.3416849554,9368.7073170732,20181.3159918325,94443,4,384067,18288.9047619048,29208.4497875268,94443,269,384108,20216.2105263158,37657.2954501499,133278,12,0,0,712,648,57.274215929,52.0674690264,0,976,106.4418604651,207.2918694941,42969.919158361,0,0,0,1,0,0,0,0,0,108.9761904762,86.9090909091,133.25,22,1912,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
501286,22,6,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
476283,22,6,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
548336,22,6,395584,22,22,1928,2665,640,0,87.6363636364,137.7805520365,976,0,121.1363636364,258.6415602914,11610.6819284905,111.2279566413,9199.6279069768,26937.4860804501,127822,5,395519,18834.2380952381,36559.2381442841,127822,177,395571,18836.7142857143,44650.9969778311,142839,17,0,0,712,712,55.6139783207,55.6139783207,0,976,102.0666666667,203.7409674518,41510.3818181818,0,0,0,1,0,0,0,0,1,104.3863636364,87.6363636364,121.1363636364,22,1928,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
550346,22,6,340384,22,22,1912,2665,640,0,86.9090909091,137.6880217811,976,0,121.1363636364,258.6415602914,13446.5779825139,129.265770424,7915.9069767442,18275.6694722193,95403,3,339855,16183.5714285714,26265.9822252499,95403,264,340368,16208.0,35491.4287455436,134241,21,0,0,712,712,64.632885212,64.632885212,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,0,1,104.0227272727,86.9090909091,121.1363636364,22,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
621430,22,6,332735,22,20,1912,2665,640,0,86.9090909091,137.6880217811,976,0,133.25,268.7712537496,13755.6914661818,126.2265767052,8115.4878048781,19156.284971416,104504,3,332615,15838.8095238095,25277.4040609772,104504,329,332732,17512.2105263158,35244.2844800227,141586,14,0,0,712,648,66.118683036,60.1078936691,0,976,106.4418604651,207.2918694941,42969.919158361,0,0,0,1,0,0,0,0,0,108.9761904762,86.9090909091,133.25,22,1912,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
630128,22,6,334960,22,22,1928,2665,640,0,87.6363636364,137.7805520365,976,0,121.1363636364,258.6415602914,13712.0850250776,131.358968235,7789.7674418605,18745.6299286212,78365,6,334461,15926.7142857143,24763.7414663917,78365,306,334944,15949.7142857143,33593.2346405386,115786,10,0,0,712,712,65.6794841175,65.6794841175,0,976,102.0666666667,203.7409674518,41510.3818181818,0,0,0,1,0,0,0,0,1,104.3863636364,87.6363636364,121.1363636364,22,1928,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
548580,22,6,366257,22,22,1960,2665,640,0,89.0909090909,137.9533769037,976,0,121.1363636364,258.6415602914,12627.7449987304,120.1342226906,8517.6046511628,18547.7085802552,85361,7,366191,17437.6666666667,25085.2366529266,85361,282,366242,17440.0952380952,37084.6522916216,143558,7,0,0,712,712,60.0671113453,60.0671113453,0,976,102.7777777778,203.7465994015,41512.6767676768,0,0,0,1,0,0,0,0,1,105.1136363636,89.0909090909,121.1363636364,22,1960,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
488977,22,6,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
569127,22,6,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
641489,22,6,164014,19,22,1912,2665,640,0,100.6315789474,143.7359502415,976,0,121.1363636364,258.6415602914,27906.1543526772,249.9786603583,4100.35,10279.8476032553,38854,6,163453,9080.7222222222,14315.691907856,39224,280,163997,7809.380952381,16883.5659813802,61586,14,0,0,616,712,115.8437694343,134.1348909239,0,976,108.9761904762,209.1292619405,43735.0481997677,0,0,0,1,0,0,0,0,1,111.6341463415,100.6315789474,121.1363636364,19,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
505294,22,6,352925,22,22,1944,2665,640,0,88.3636363636,137.8690011274,976,0,121.1363636364,258.6415602914,13059.4318906283,124.6723808175,8207.5581395349,21058.5512042951,90978,6,352858,16802.7619047619,27986.3708935345,90978,292,352916,16805.5238095238,37541.1520409524,131299,7,0,0,712,712,62.3361904087,62.3361904087,0,976,102.4222222222,203.7441007388,41511.6585858586,0,0,0,1,0,0,0,0,1,104.75,88.3636363636,121.1363636364,22,1944,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
555318,22,6,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
531843,22,6,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
525772,22,6,370055,24,22,1928,2665,640,0,80.3333333333,133.9586784655,976,0,121.1363636364,258.6415602914,12411.6685357582,124.3058464282,8223.4444444444,14600.3181122809,51069,5,369969,16085.6086956522,24984.3765267583,88516,241,370047,17621.2857142857,27976.5667874792,104135,13,0,0,776,712,64.8552242234,59.4506222048,0,976,97.7234042553,200.3478173542,40139.2479185939,0,0,0,1,0,0,0,0,0,99.847826087,80.3333333333,121.1363636364,24,1928,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
579183,22,6,398238,22,20,1944,2665,640,0,88.3636363636,137.8690011274,976,0,133.25,268.7712537496,11573.4811846182,105.4645714372,9713.1219512195,24208.1957363566,135540,4,396874,18898.7619047619,31690.3458909883,135540,226,398217,20958.7894736842,43709.7387375945,173051,10,0,0,712,648,55.2433469433,50.2212244939,0,976,107.1860465116,207.2815265026,42965.6312292359,0,0,0,1,0,0,0,0,0,109.7380952381,88.3636363636,133.25,22,1944,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
525681,22,6,5,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,200000.0,200000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
506898,22,6,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0
575749,22,6,330969,22,22,1960,2665,640,0,89.0909090909,137.9533769037,976,0,121.1363636364,258.6415602914,13974.118421967,132.9429644468,7696.9534883721,19796.0631475211,104434,5,330482,15737.2380952381,26393.2726559341,104434,143,330963,15760.1428571429,32288.6675759247,104739,21,0,0,712,712,66.4714822234,66.4714822234,0,976,102.7777777778,203.7465994015,41512.6767676768,0,0,0,1,0,0,0,0,1,105.1136363636,89.0909090909,121.1363636364,22,1960,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
639997,22,6,399837,22,22,1992,2665,640,0,90.5454545455,138.1099380144,976,0,121.1363636364,258.6415602914,11647.246252848,110.0448432736,9298.5348837209,20876.7011321106,79887,7,399794,19037.8095238095,29886.5126296446,82454,192,399830,19039.5238095238,35548.3876056553,113130,11,0,0,712,712,55.0224216368,55.0224216368,0,976,103.4888888889,203.7496929415,41513.9373737374,0,0,0,1,0,0,0,0,1,105.8409090909,90.5454545455,121.1363636364,22,1992,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
